anonymous_user_id,order_count,charging_kwh,amount_paid,first_charge_date,last_charge_date,active_days,active_months
ANON_USER_00277,15,657.148,644.02,2024-08-08,2024-09-19,15,2
ANON_USER_00469,15,236.539,248.69,2024-07-16,2025-01-06,13,5
ANON_USER_02350,15,485.972,481.15,2024-07-31,2024-12-09,14,6
ANON_USER_02576,15,268.436,275.96,2024-09-04,2025-01-06,15,5
ANON_USER_02869,15,477.131,294.16,2024-11-30,2025-01-06,12,3
ANON_USER_04565,15,477.078,249.98,2024-12-15,2025-01-06,13,2
ANON_USER_04671,15,396.157,387.85,2024-09-11,2024-10-23,12,2
ANON_USER_05087,15,544.734,534.8,2024-08-14,2024-11-06,13,4
ANON_USER_06502,15,567.59,580.26,2024-09-07,2024-12-24,12,4
ANON_USER_07091,15,442.228,452.11,2024-09-30,2024-12-20,14,4
ANON_USER_07109,15,213.827,192.83,2024-08-18,2025-01-06,12,6
ANON_USER_07136,15,486.941,493.78,2024-09-26,2024-12-30,8,4
ANON_USER_08933,15,797.666,760.72,2024-07-23,2025-01-06,15,7
ANON_USER_09022,15,423.755,429.08,2024-07-31,2025-01-06,14,7
ANON_USER_11433,15,534.278,260.89,2024-12-13,2025-01-06,13,2
ANON_USER_11450,15,510.042,516.95,2024-08-04,2024-12-15,14,5
ANON_USER_12416,15,366.733,250.89,2024-10-23,2024-12-24,9,3
ANON_USER_13027,15,608.692,601.61,2024-08-17,2025-01-01,11,4
ANON_USER_13138,15,247.797,120.65,2024-12-11,2025-01-01,11,2
ANON_USER_14276,15,652.09,459.8,2024-10-23,2025-01-05,15,4
ANON_USER_14461,15,473.15,311.53,2024-12-08,2025-01-06,15,2
ANON_USER_15038,15,398.83,407.12,2024-12-02,2025-01-01,13,2
ANON_USER_15689,15,344.871,345.21,2024-07-21,2024-11-25,14,5
ANON_USER_15759,15,341.563,245.34,2024-11-14,2025-01-05,14,3
ANON_USER_16038,15,410.36,390.72,2024-08-13,2024-12-27,14,5
ANON_USER_18167,15,425.036,382.9,2024-07-20,2024-12-04,14,5
ANON_USER_18236,15,537.015,541.38,2024-08-11,2025-01-03,13,6
ANON_USER_18362,15,767.831,764.22,2024-07-15,2024-10-21,14,4
ANON_USER_18444,15,273.386,149.24,2024-12-13,2025-01-04,12,2
ANON_USER_18917,15,594.163,607.35,2024-08-13,2024-12-27,15,4
ANON_USER_19271,15,267.544,227.99,2024-07-18,2024-12-31,14,5
ANON_USER_19824,15,912.818,902.45,2024-08-16,2024-12-27,14,5
ANON_USER_20304,15,242.046,238.53,2024-07-17,2024-11-30,12,5
ANON_USER_20857,15,491.443,509.43,2024-07-13,2024-12-28,14,6
ANON_USER_20984,15,222.575,213.27,2024-08-20,2024-12-02,10,5
ANON_USER_21477,15,85.43,78.15,2024-07-26,2024-12-29,7,4
ANON_USER_00163,14,207.951,178.2,2024-08-21,2024-11-16,12,4
ANON_USER_00284,14,922.718,894.27,2024-09-12,2024-09-22,3,1
ANON_USER_02613,14,318.062,189.77,2024-12-06,2025-01-01,11,2
ANON_USER_02714,14,352.166,356.6,2024-09-07,2024-12-30,12,4
ANON_USER_02955,14,244.002,250.29,2024-07-16,2025-01-06,14,7
ANON_USER_03216,14,489.457,505.04,2024-08-23,2024-12-28,13,5
ANON_USER_04006,14,182.637,183.78,2024-07-30,2024-11-27,12,5
ANON_USER_05555,14,329.25,329.34,2024-07-17,2024-12-12,14,6
ANON_USER_05606,14,259.324,261.56,2024-07-15,2024-12-25,14,6
ANON_USER_05690,14,429.315,249.06,2024-12-17,2025-01-06,14,2
ANON_USER_06195,14,223.395,128.13,2024-12-07,2025-01-04,13,2
ANON_USER_06303,14,157.4,117.97,2024-09-30,2025-01-05,13,5
ANON_USER_07041,14,201.366,197.93,2024-08-02,2024-12-29,13,5
ANON_USER_07747,14,203.986,121.63,2024-10-20,2025-01-05,11,4
ANON_USER_08613,14,898.616,891.07,2024-08-06,2024-11-11,14,4
ANON_USER_10501,14,224.583,225.52,2024-08-21,2024-12-31,14,5
ANON_USER_11059,14,548.875,319.79,2024-10-29,2025-01-04,14,4
ANON_USER_11600,14,106.943,104.81,2024-07-27,2024-09-28,7,3
ANON_USER_12473,14,108.681,54.24,2024-12-16,2025-01-05,9,2
ANON_USER_12775,14,300.249,289.63,2024-08-28,2024-12-30,13,5
ANON_USER_12781,14,575.352,583.32,2024-07-30,2024-12-21,14,5
ANON_USER_14333,14,517.306,496.5,2024-08-12,2024-12-26,14,5
ANON_USER_14835,14,487.352,439.55,2024-09-23,2025-01-06,11,5
ANON_USER_16680,14,556.872,544.66,2024-08-19,2024-11-08,10,4
ANON_USER_16729,14,420.441,348.43,2024-09-05,2024-12-31,11,3
ANON_USER_16857,14,3438.618,3100.41,2024-09-11,2024-11-04,10,3
ANON_USER_18507,14,462.282,400.67,2024-08-04,2024-12-17,13,4
ANON_USER_20403,14,437.333,441.53,2024-09-12,2024-12-30,11,4
ANON_USER_21206,14,703.059,732.85,2024-08-28,2024-12-28,14,4
ANON_USER_21229,14,595.682,303.04,2024-12-13,2025-01-03,13,2
ANON_USER_21271,14,271.391,260.13,2024-08-17,2024-12-26,14,5
ANON_USER_00008,13,482.279,477.39,2024-07-23,2024-12-02,11,6
ANON_USER_00690,13,217.082,130.34,2024-12-11,2025-01-01,12,2
ANON_USER_00886,13,211.854,217.51,2024-09-03,2024-12-25,13,4
ANON_USER_01017,13,324.262,340.04,2024-09-23,2024-12-26,6,4
ANON_USER_01470,13,300.897,152.9,2024-12-05,2025-01-06,13,2
ANON_USER_01665,13,231.24,238.93,2024-09-22,2024-12-31,13,4
ANON_USER_02030,13,215.133,214.74,2024-08-12,2024-12-17,12,5
ANON_USER_02298,13,275.494,174.45,2024-12-27,2025-01-04,4,2
ANON_USER_03333,13,388.17,203.16,2024-08-18,2025-01-06,9,4
ANON_USER_04546,13,232.832,236.54,2024-08-09,2024-12-16,13,4
ANON_USER_04958,13,341.716,335.18,2024-07-13,2024-10-18,12,4
ANON_USER_05070,13,75.835,37.5,2024-12-11,2025-01-05,9,2
ANON_USER_05229,13,579.248,570.11,2024-07-20,2024-10-04,13,4
ANON_USER_05492,13,135.052,139.78,2024-08-29,2024-12-09,13,5
ANON_USER_06217,13,452.753,443.69,2024-08-12,2024-09-07,9,2
ANON_USER_06525,13,476.879,474.15,2024-08-06,2025-01-03,8,5
ANON_USER_06896,13,497.992,324.84,2024-12-01,2025-01-05,13,2
ANON_USER_07569,13,279.786,144.52,2024-12-10,2025-01-06,12,2
ANON_USER_07950,13,413.803,416.88,2024-09-24,2024-12-04,9,4
ANON_USER_08639,13,324.207,334.67,2024-10-04,2024-12-14,7,3
ANON_USER_08825,13,377.188,369.65,2024-08-07,2024-10-30,9,3
ANON_USER_08912,13,229.439,216.23,2024-07-28,2025-01-03,11,7
ANON_USER_08928,13,130.837,113.87,2024-12-26,2024-12-27,2,1
ANON_USER_08981,13,2313.5,2257.79,2024-09-13,2024-10-04,7,2
ANON_USER_09226,13,476.137,466.63,2024-08-10,2024-10-25,10,3
ANON_USER_09874,13,508.728,487.74,2024-08-05,2024-12-12,11,4
ANON_USER_10475,13,586.851,337.27,2024-12-02,2025-01-04,13,2
ANON_USER_10993,13,91.493,78.04,2024-07-21,2024-12-16,13,4
ANON_USER_11477,13,182.182,172.37,2024-09-02,2025-01-06,12,5
ANON_USER_11618,13,93.668,93.69,2024-07-27,2024-12-03,12,6
ANON_USER_11623,13,517.847,540.02,2024-07-18,2024-12-20,12,5
ANON_USER_11683,13,430.988,415.21,2024-07-24,2024-11-18,11,5
ANON_USER_11745,13,137.323,122.66,2024-07-15,2024-12-20,9,4
ANON_USER_11791,13,416.229,407.98,2024-09-20,2025-01-03,9,3
ANON_USER_12446,13,544.986,552.75,2024-07-31,2024-12-28,13,4
ANON_USER_12698,13,341.508,343.26,2024-08-06,2024-12-11,12,5
ANON_USER_13223,13,303.634,242.51,2024-10-21,2025-01-06,12,4
ANON_USER_13229,13,301.58,310.78,2024-09-02,2024-12-27,13,4
ANON_USER_13668,13,193.016,191.9,2024-08-16,2024-12-01,13,5
ANON_USER_13947,13,541.157,482.56,2024-10-04,2024-12-31,9,3
ANON_USER_14811,13,379.234,259.96,2024-11-18,2025-01-06,13,3
ANON_USER_15225,13,442.651,458.96,2024-08-29,2024-12-23,12,5
ANON_USER_15505,13,293.03,302.72,2024-09-20,2025-01-05,12,5
ANON_USER_15615,13,532.74,508.5,2024-10-09,2025-01-01,11,4
ANON_USER_16497,13,330.435,203.57,2024-12-04,2025-01-05,12,2
ANON_USER_18228,13,495.775,506.45,2024-10-27,2025-01-02,12,4
ANON_USER_18843,13,0.182,0.17,2024-09-10,2024-09-10,1,1
ANON_USER_19094,13,643.715,626.84,2024-09-14,2024-12-19,13,4
ANON_USER_19344,13,170.463,121.3,2024-10-21,2025-01-06,13,4
ANON_USER_19369,13,693.647,701.88,2024-10-19,2024-12-14,11,3
ANON_USER_20190,13,169.993,174.13,2024-08-29,2024-12-28,11,5
ANON_USER_20760,13,128.066,61.46,2024-12-06,2024-12-30,10,1
ANON_USER_21762,13,487.698,493.98,2024-08-23,2025-01-03,12,6
ANON_USER_22212,13,561.435,522.57,2024-08-08,2024-12-23,11,5
ANON_USER_00120,12,223.501,205.6,2024-07-15,2024-11-26,11,5
ANON_USER_00185,12,610.047,639.94,2024-07-17,2024-12-14,10,5
ANON_USER_00251,12,2783.557,2704.18,2024-10-29,2024-11-19,10,2
ANON_USER_00807,12,122.512,125.21,2024-07-22,2024-12-02,8,6
ANON_USER_00959,12,190.49,197.77,2024-09-05,2025-01-05,11,5
ANON_USER_01465,12,270.201,255.5,2024-08-06,2024-11-15,8,4
ANON_USER_02421,12,277.481,271.95,2024-08-24,2024-10-06,11,3
ANON_USER_03120,12,256.796,251.65,2024-07-23,2024-10-08,11,4
ANON_USER_03315,12,305.101,300.42,2024-09-23,2024-12-23,11,4
ANON_USER_03354,12,172.391,157.81,2024-10-28,2024-12-09,10,3
ANON_USER_03472,12,295.229,303.07,2024-07-16,2024-12-30,12,6
ANON_USER_04085,12,364.118,179.26,2024-12-07,2025-01-06,12,2
ANON_USER_04390,12,568.411,547.59,2024-08-15,2024-11-24,11,4
ANON_USER_04659,12,306.426,279.9,2024-08-17,2025-01-04,10,5
ANON_USER_04749,12,132.66,134.3,2024-07-28,2024-12-20,11,5
ANON_USER_05256,12,415.353,398.49,2024-08-23,2024-12-11,11,5
ANON_USER_05772,12,281.919,174.91,2024-12-08,2025-01-05,11,2
ANON_USER_06807,12,216.905,219.6,2024-09-26,2025-01-04,9,5
ANON_USER_06851,12,371.614,235.92,2024-11-14,2024-12-31,12,2
ANON_USER_07349,12,414.873,215.77,2024-12-14,2025-01-06,11,2
ANON_USER_07455,12,613.662,629.58,2024-10-21,2024-12-25,10,3
ANON_USER_07566,12,187.529,92.02,2024-12-20,2025-01-06,8,2
ANON_USER_09053,12,502.265,496.77,2024-08-26,2024-12-10,12,5
ANON_USER_09298,12,191.48,146.62,2024-10-21,2025-01-05,11,4
ANON_USER_09716,12,134.837,108.27,2024-10-20,2024-12-19,11,3
ANON_USER_10457,12,477.655,468.01,2024-08-03,2024-12-18,12,4
ANON_USER_10597,12,332.063,336.53,2024-07-25,2024-12-07,9,5
ANON_USER_11095,12,317.438,321.51,2024-08-12,2024-12-16,9,5
ANON_USER_11451,12,293.823,287.48,2024-08-07,2024-10-31,9,3
ANON_USER_11945,12,532.75,548.17,2024-08-14,2024-12-22,10,5
ANON_USER_12268,12,87.8,66.89,2024-09-16,2024-12-10,4,4
ANON_USER_12520,12,444.284,420.09,2024-10-14,2024-11-19,11,2
ANON_USER_12850,12,535.407,519.86,2024-09-26,2024-11-18,10,3
ANON_USER_12964,12,309.758,312.19,2024-08-23,2024-12-10,9,5
ANON_USER_13920,12,293.098,302.82,2024-09-16,2025-01-06,10,5
ANON_USER_14627,12,187.207,188.82,2024-08-11,2024-12-09,11,5
ANON_USER_15089,12,271.273,183.05,2024-12-02,2025-01-02,11,2
ANON_USER_16168,12,299.281,179.15,2024-11-10,2025-01-06,11,3
ANON_USER_16473,12,345.63,359.76,2024-08-01,2025-01-05,11,5
ANON_USER_16702,12,254.012,237.14,2024-08-24,2024-12-31,8,5
ANON_USER_16829,12,208.815,215.61,2024-09-21,2025-01-02,10,5
ANON_USER_17975,12,564.702,356.51,2024-12-07,2025-01-05,12,2
ANON_USER_18258,12,637.328,384.73,2024-10-23,2025-01-06,11,3
ANON_USER_18765,12,168.025,107.34,2024-12-07,2025-01-05,12,2
ANON_USER_18909,12,304.411,324.77,2024-09-24,2024-12-31,11,3
ANON_USER_18919,12,0.0,0.0,2024-09-01,2024-09-01,1,1
ANON_USER_19011,12,340.723,339.36,2024-08-11,2024-12-19,9,5
ANON_USER_19544,12,363.173,239.13,2024-08-14,2025-01-01,11,4
ANON_USER_19735,12,203.052,154.14,2024-10-27,2025-01-05,12,4
ANON_USER_20962,12,297.72,291.78,2024-08-03,2024-10-02,11,3
ANON_USER_21184,12,618.962,560.8,2024-11-21,2024-12-28,5,2
ANON_USER_00615,11,364.871,210.23,2024-12-21,2025-01-06,11,2
ANON_USER_00788,11,270.399,220.3,2024-10-27,2024-12-28,9,3
ANON_USER_00953,11,129.17,80.71,2024-12-10,2025-01-06,10,2
ANON_USER_01130,11,0.0,0.0,2024-07-19,2024-07-19,1,1
ANON_USER_01553,11,162.881,108.29,2024-12-02,2024-12-31,11,1
ANON_USER_02237,11,41.997,45.36,2024-11-14,2024-11-14,1,1
ANON_USER_02949,11,365.342,336.1,2024-09-10,2025-01-02,8,5
ANON_USER_04334,11,112.78,115.86,2024-09-21,2024-12-24,10,4
ANON_USER_04385,11,232.659,230.57,2024-07-18,2024-11-02,11,5
ANON_USER_05033,11,434.687,281.8,2024-12-11,2025-01-06,11,2
ANON_USER_05102,11,133.583,94.81,2024-10-21,2025-01-04,11,4
ANON_USER_05284,11,186.061,186.88,2024-08-28,2024-12-15,10,5
ANON_USER_05444,11,363.382,347.74,2024-09-02,2024-12-22,8,4
ANON_USER_05967,11,277.649,182.52,2024-12-12,2025-01-06,10,2
ANON_USER_05986,11,103.6,47.76,2024-12-07,2025-01-05,10,2
ANON_USER_07821,11,307.199,191.33,2024-12-14,2025-01-04,9,2
ANON_USER_07915,11,105.884,104.74,2024-07-18,2024-10-23,9,4
ANON_USER_07985,11,312.844,323.62,2024-10-04,2024-12-21,9,3
ANON_USER_08138,11,167.082,124.26,2024-08-28,2025-01-06,11,5
ANON_USER_08174,11,437.498,438.51,2024-08-13,2024-12-23,8,4
ANON_USER_08250,11,187.741,187.52,2024-09-12,2024-12-28,10,4
ANON_USER_08590,11,38.761,41.01,2024-08-17,2024-12-11,8,4
ANON_USER_08637,11,341.563,330.87,2024-09-13,2024-12-20,6,3
ANON_USER_08857,11,337.457,337.16,2024-07-23,2024-12-28,8,5
ANON_USER_09113,11,422.881,246.25,2024-12-22,2025-01-06,11,2
ANON_USER_09349,11,230.04,237.43,2024-09-10,2024-12-16,11,4
ANON_USER_09351,11,5.88,5.76,2024-10-02,2024-10-06,2,1
ANON_USER_09487,11,176.846,175.95,2024-07-14,2024-12-27,11,5
ANON_USER_10210,11,151.439,110.72,2024-11-21,2025-01-04,9,3
ANON_USER_10694,11,245.499,241.63,2024-08-27,2024-11-11,9,4
ANON_USER_10804,11,293.889,288.03,2024-10-17,2024-12-21,9,3
ANON_USER_11268,11,471.14,246.16,2024-12-02,2024-12-30,10,1
ANON_USER_11575,11,213.022,124.71,2024-12-08,2025-01-06,10,2
ANON_USER_11622,11,100.659,100.7,2024-09-14,2024-11-23,8,2
ANON_USER_11658,11,482.734,497.64,2024-08-16,2024-12-19,9,5
ANON_USER_12145,11,226.636,146.86,2024-12-27,2025-01-06,8,2
ANON_USER_12543,11,538.917,542.54,2024-09-27,2024-12-19,10,4
ANON_USER_13543,11,29.12,27.79,2024-12-18,2024-12-19,2,1
ANON_USER_13635,11,202.161,191.14,2024-08-10,2024-11-29,10,4
ANON_USER_13648,11,386.115,389.42,2024-08-07,2024-12-22,10,5
ANON_USER_14038,11,567.502,557.15,2024-08-16,2024-12-30,10,4
ANON_USER_14074,11,251.479,225.4,2024-08-11,2024-12-10,7,5
ANON_USER_14264,11,232.537,238.45,2024-08-26,2025-01-03,11,5
ANON_USER_14766,11,312.879,308.86,2024-07-16,2024-12-27,9,5
ANON_USER_15227,11,201.517,212.63,2024-10-26,2024-12-23,8,3
ANON_USER_16498,11,375.762,209.67,2024-10-07,2025-01-04,10,3
ANON_USER_16623,11,178.953,172.56,2024-12-07,2025-01-06,10,2
ANON_USER_16907,11,314.334,196.4,2024-12-07,2025-01-05,11,2
ANON_USER_17149,11,484.546,474.84,2024-08-30,2024-10-29,10,3
ANON_USER_17183,11,160.725,156.93,2024-08-02,2025-01-04,10,6
ANON_USER_17617,11,153.577,112.23,2024-11-09,2024-12-17,7,2
ANON_USER_17839,11,357.083,317.85,2024-11-17,2025-01-02,6,3
ANON_USER_18103,11,338.872,164.93,2024-12-10,2025-01-06,9,2
ANON_USER_18146,11,837.599,818.42,2024-10-31,2024-12-13,10,3
ANON_USER_18628,11,174.781,178.24,2024-07-21,2024-12-20,10,5
ANON_USER_18986,11,241.33,137.34,2024-12-04,2025-01-05,8,2
ANON_USER_19220,11,265.387,254.62,2024-09-20,2024-12-29,8,4
ANON_USER_19365,11,271.718,256.78,2024-10-31,2025-01-06,11,4
ANON_USER_20324,11,281.977,281.3,2024-08-27,2024-12-29,8,3
ANON_USER_20359,11,107.365,103.01,2024-07-16,2024-12-27,9,5
ANON_USER_20541,11,232.553,123.24,2024-12-09,2024-12-30,10,1
ANON_USER_20676,11,176.32,136.02,2024-10-30,2024-12-18,6,3
ANON_USER_20774,11,189.81,188.58,2024-08-19,2024-11-19,10,4
ANON_USER_20775,11,560.01,598.95,2024-08-28,2025-01-05,11,4
ANON_USER_20836,11,199.595,150.92,2024-11-13,2025-01-04,10,3
ANON_USER_21520,11,295.024,296.78,2024-09-26,2024-12-10,8,4
ANON_USER_21522,11,185.376,184.68,2024-08-10,2024-12-23,5,4
ANON_USER_21795,11,578.106,559.19,2024-08-12,2024-11-18,9,4
ANON_USER_00065,10,235.4,222.08,2024-08-14,2025-01-05,9,6
ANON_USER_00122,10,99.398,77.14,2024-11-02,2025-01-01,10,3
ANON_USER_00587,10,132.392,140.13,2024-08-13,2024-12-25,10,4
ANON_USER_00792,10,154.488,108.83,2024-12-17,2025-01-06,9,2
ANON_USER_00971,10,142.229,140.81,2024-08-08,2025-01-06,8,5
ANON_USER_01229,10,202.491,147.67,2024-10-21,2024-12-20,10,3
ANON_USER_01720,10,308.918,297.19,2024-07-16,2024-12-07,9,6
ANON_USER_02297,10,363.615,341.84,2024-08-28,2024-12-16,6,4
ANON_USER_02336,10,415.306,372.72,2024-07-26,2024-12-17,10,6
ANON_USER_02669,10,235.391,223.15,2024-09-04,2024-12-22,9,4
ANON_USER_02741,10,167.193,144.73,2024-09-28,2024-12-23,9,4
ANON_USER_02985,10,316.557,310.2,2024-09-04,2024-10-04,10,2
ANON_USER_03342,10,92.268,91.87,2024-09-29,2024-12-23,4,3
ANON_USER_03511,10,185.623,116.29,2024-12-19,2025-01-04,9,2
ANON_USER_03620,10,107.695,106.54,2024-09-04,2025-01-02,10,5
ANON_USER_03697,10,527.557,523.24,2024-07-31,2024-11-09,9,5
ANON_USER_03885,10,82.644,81.91,2024-08-17,2024-12-16,9,3
ANON_USER_03990,10,137.898,135.13,2024-08-16,2024-10-21,7,3
ANON_USER_04110,10,59.138,55.21,2024-08-28,2024-10-30,2,2
ANON_USER_04480,10,366.672,362.7,2024-08-17,2024-12-16,10,4
ANON_USER_04658,10,244.224,246.35,2024-08-13,2024-12-18,10,4
ANON_USER_04882,10,330.511,161.13,2024-12-17,2025-01-04,9,2
ANON_USER_05317,10,211.92,184.73,2024-11-13,2024-11-27,10,1
ANON_USER_05468,10,370.2,181.86,2024-12-12,2025-01-05,9,2
ANON_USER_05940,10,116.993,117.77,2024-08-24,2024-11-28,7,4
ANON_USER_06004,10,187.577,191.56,2024-11-09,2024-12-16,10,2
ANON_USER_06347,10,254.597,254.89,2024-07-27,2024-12-24,10,6
ANON_USER_06628,10,134.775,139.02,2024-07-17,2024-12-16,9,5
ANON_USER_06733,10,124.989,129.61,2024-08-14,2024-11-16,10,4
ANON_USER_06817,10,218.441,214.04,2024-08-12,2024-09-14,7,2
ANON_USER_06861,10,402.83,408.68,2024-08-30,2025-01-01,9,6
ANON_USER_07130,10,165.227,170.18,2024-07-31,2024-12-30,8,5
ANON_USER_07133,10,246.368,250.15,2024-09-09,2024-12-30,7,4
ANON_USER_07437,10,460.587,274.18,2024-12-07,2024-12-19,10,1
ANON_USER_07600,10,380.58,241.52,2024-11-19,2025-01-06,10,3
ANON_USER_07959,10,670.669,657.26,2024-09-14,2024-10-31,6,2
ANON_USER_08600,10,361.611,377.3,2024-09-03,2024-12-27,3,3
ANON_USER_09029,10,244.756,249.86,2024-09-07,2024-12-30,10,3
ANON_USER_09826,10,145.782,69.96,2024-12-11,2025-01-06,8,2
ANON_USER_10116,10,483.327,473.67,2024-08-15,2024-10-10,9,3
ANON_USER_10294,10,159.228,159.11,2024-11-30,2024-12-24,5,2
ANON_USER_10348,10,343.876,339.3,2024-10-18,2025-01-04,9,4
ANON_USER_10759,10,386.007,397.7,2024-11-30,2024-12-29,7,2
ANON_USER_10819,10,375.522,373.93,2024-07-29,2024-12-31,9,5
ANON_USER_10835,10,188.162,193.38,2024-10-14,2024-12-22,9,3
ANON_USER_10932,10,110.588,109.37,2024-09-13,2024-12-25,9,4
ANON_USER_11385,10,230.54,216.4,2024-08-09,2024-11-16,10,4
ANON_USER_11818,10,136.395,140.86,2024-07-25,2024-12-12,9,5
ANON_USER_12281,10,488.244,478.48,2024-07-25,2024-08-26,6,2
ANON_USER_12356,10,365.36,367.61,2024-07-14,2024-12-29,10,6
ANON_USER_12564,10,216.244,233.55,2024-12-14,2025-01-05,8,2
ANON_USER_13012,10,89.793,88.0,2024-09-16,2024-10-20,10,2
ANON_USER_13018,10,200.892,200.94,2024-08-01,2024-11-28,10,4
ANON_USER_13058,10,255.83,252.55,2024-07-26,2024-11-02,10,5
ANON_USER_13119,10,223.91,224.86,2024-09-01,2025-01-03,5,3
ANON_USER_13400,10,288.796,286.72,2024-07-29,2024-12-02,8,4
ANON_USER_13506,10,181.9,173.73,2024-08-09,2025-01-01,8,4
ANON_USER_13546,10,41.567,41.96,2024-09-10,2024-11-05,3,3
ANON_USER_13845,10,379.686,383.38,2024-07-23,2024-12-23,9,5
ANON_USER_14139,10,563.132,561.76,2024-08-15,2024-12-05,9,4
ANON_USER_14205,10,220.057,229.96,2024-10-21,2024-12-28,8,3
ANON_USER_14303,10,117.735,121.53,2024-09-20,2024-12-21,10,4
ANON_USER_14528,10,128.519,88.77,2024-11-15,2025-01-06,10,3
ANON_USER_14583,10,187.624,193.01,2024-07-18,2024-11-12,10,5
ANON_USER_15857,10,35.674,37.73,2024-10-28,2024-12-05,5,3
ANON_USER_15931,10,315.359,202.41,2024-12-02,2025-01-06,9,2
ANON_USER_15932,10,402.477,390.96,2024-09-24,2024-12-23,10,4
ANON_USER_15955,10,189.06,201.7,2024-09-29,2024-12-30,8,3
ANON_USER_15986,10,280.709,296.45,2024-10-25,2024-12-14,9,3
ANON_USER_16466,10,241.782,178.55,2024-10-18,2024-12-28,10,3
ANON_USER_16572,10,225.412,166.68,2024-09-22,2025-01-02,10,4
ANON_USER_16578,10,328.709,326.28,2024-09-10,2024-12-29,8,4
ANON_USER_16594,10,197.66,140.31,2024-07-16,2025-01-05,10,4
ANON_USER_16833,10,0.0,0.0,2024-09-29,2024-09-29,1,1
ANON_USER_17264,10,298.651,302.45,2024-10-25,2024-12-21,9,3
ANON_USER_17270,10,297.357,299.22,2024-08-30,2025-01-03,8,5
ANON_USER_17320,10,189.671,143.77,2024-08-13,2024-12-28,7,4
ANON_USER_17979,10,186.503,184.93,2024-09-12,2024-12-17,8,2
ANON_USER_18035,10,153.658,156.3,2024-08-24,2025-01-04,10,5
ANON_USER_18285,10,393.756,399.96,2024-08-20,2024-12-30,7,4
ANON_USER_18803,10,85.785,87.15,2024-07-20,2024-10-11,4,4
ANON_USER_18942,10,188.887,202.59,2024-07-19,2024-11-29,10,2
ANON_USER_19174,10,176.451,180.15,2024-09-07,2024-12-03,9,4
ANON_USER_19266,10,301.846,179.0,2024-12-23,2025-01-05,10,2
ANON_USER_19503,10,105.811,104.84,2024-08-11,2024-12-18,8,4
ANON_USER_19726,10,282.813,154.77,2024-11-30,2025-01-06,9,3
ANON_USER_19826,10,186.376,171.9,2024-09-21,2024-12-28,8,3
ANON_USER_20037,10,279.469,163.78,2024-12-15,2025-01-02,10,2
ANON_USER_20297,10,103.815,69.1,2024-11-24,2025-01-05,10,3
ANON_USER_20338,10,311.293,294.29,2024-10-22,2024-12-14,3,3
ANON_USER_20437,10,208.233,222.54,2024-10-17,2025-01-03,7,4
ANON_USER_20516,10,293.857,277.03,2024-08-08,2024-11-29,8,3
ANON_USER_20534,10,288.989,296.96,2024-08-04,2024-12-15,9,4
ANON_USER_20546,10,306.769,147.34,2024-12-18,2025-01-06,9,2
ANON_USER_20971,10,318.907,319.03,2024-11-20,2025-01-05,8,3
ANON_USER_21043,10,204.873,200.76,2024-09-21,2024-10-14,9,2
ANON_USER_21123,10,239.839,209.02,2024-09-13,2025-01-03,7,5
ANON_USER_21164,10,198.821,105.84,2024-12-02,2024-12-29,10,1
ANON_USER_21168,10,106.118,108.27,2024-09-09,2025-01-01,10,4
ANON_USER_21291,10,138.358,72.98,2024-12-11,2025-01-06,8,2
ANON_USER_21507,10,476.28,466.77,2024-09-07,2024-10-29,9,2
ANON_USER_21656,10,139.222,109.49,2024-10-31,2025-01-02,10,4
ANON_USER_22029,10,414.265,286.55,2024-10-12,2025-01-04,9,3
ANON_USER_00438,9,183.584,182.46,2024-07-20,2024-08-26,5,2
ANON_USER_00815,9,151.031,153.02,2024-08-19,2024-11-12,5,3
ANON_USER_00826,9,389.599,402.78,2024-07-31,2024-12-05,8,5
ANON_USER_01175,9,195.668,114.25,2024-12-05,2025-01-06,7,2
ANON_USER_01403,9,68.974,72.97,2024-08-15,2025-01-05,9,4
ANON_USER_01447,9,204.263,143.96,2024-11-24,2025-01-03,8,3
ANON_USER_01738,9,569.131,521.18,2024-08-30,2024-12-24,8,4
ANON_USER_02566,9,299.41,300.11,2024-12-01,2025-01-06,9,2
ANON_USER_02754,9,266.413,261.07,2024-08-06,2024-09-12,7,2
ANON_USER_02916,9,319.506,160.19,2024-12-25,2025-01-03,8,2
ANON_USER_03071,9,118.201,120.96,2024-07-15,2024-09-13,4,3
ANON_USER_03762,9,244.594,126.14,2024-12-14,2024-12-22,5,1
ANON_USER_03922,9,446.395,446.97,2024-11-19,2025-01-04,7,3
ANON_USER_04969,9,268.406,255.39,2024-09-18,2025-01-01,7,4
ANON_USER_05079,9,129.216,128.71,2024-08-02,2024-11-30,9,3
ANON_USER_05472,9,33.549,32.87,2024-10-03,2024-10-03,1,1
ANON_USER_05548,9,539.259,552.84,2024-10-02,2025-01-03,9,4
ANON_USER_06097,9,326.02,325.33,2024-09-19,2024-11-14,7,3
ANON_USER_06129,9,376.9,290.44,2024-08-29,2025-01-02,9,5
ANON_USER_06246,9,220.903,222.63,2024-08-17,2024-12-27,8,3
ANON_USER_06344,9,424.11,416.42,2024-08-23,2024-12-07,9,4
ANON_USER_06438,9,99.868,105.34,2024-10-28,2024-12-30,8,3
ANON_USER_06535,9,180.717,183.31,2024-08-14,2024-11-21,8,3
ANON_USER_06654,9,206.494,207.67,2024-08-25,2024-12-17,9,5
